date,price
2023-01-13,18.288445
2023-01-14,24.249458
2023-01-15,22.873306
2023-01-16,23.577564
2023-01-17,22.884064
2023-01-18,20.850634
2023-01-19,21.426765
2023-01-20,25.548271
2023-01-21,24.627838
2023-01-22,24.23279
2023-01-23,24.357807
2023-01-24,22.795673
2023-01-25,24.571445
2023-01-26,24.350697
2023-01-27,24.407858
2023-01-28,23.981802
2023-01-29,26.132387
2023-01-30,23.946321
2023-01-31,23.952547
2023-02-01,24.993359
2023-02-02,24.265059
2023-02-03,24.680897
2023-02-04,24.317745
2023-02-05,23.493439
2023-02-06,22.706388
2023-02-07,23.861357
2023-02-08,23.192671
2023-02-09,20.452127
2023-02-10,20.13011
2023-02-11,20.830095
2023-02-12,21.489979
2023-02-13,20.7901
2023-02-14,21.824953
2023-02-15,23.883902
2023-02-16,22.285952
2023-02-17,23.166758
2023-02-18,23.478592
2023-02-19,24.840752
2023-02-20,26.181387
2023-02-21,24.948559
2023-02-22,24.181349
2023-02-23,23.900801
2023-02-24,23.053036
2023-02-25,22.523399
2023-02-26,23.256088
2023-02-27,22.692589
2023-02-28,21.916388
2023-03-01,22.506432
2023-03-02,21.984879
2023-03-03,21.399353
2023-03-04,20.966839
2023-03-05,20.978584
2023-03-06,20.635012
2023-03-07,20.244732
2023-03-08,18.421194
2023-03-09,17.308147
2023-03-10,18.243643
2023-03-11,18.225843
2023-03-12,20.310532
2023-03-13,20.433712
2023-03-14,20.928034
2023-03-15,19.290981
2023-03-16,19.730543
2023-03-17,21.629103
2023-03-18,21.195902
2023-03-19,21.903402
2023-03-20,22.176464
2023-03-21,22.618267
2023-03-22,21.480486
2023-03-23,22.216778
2023-03-24,20.678856
2023-03-25,20.446646
2023-03-26,20.975519
2023-03-27,19.921675
2023-03-28,20.470697
2023-03-29,21.111467
2023-03-30,20.551046
2023-03-31,21.170496
2023-04-01,20.975641
2023-04-02,20.536976
2023-04-03,20.44305
2023-04-04,20.92462
2023-04-05,20.966007
2023-04-06,20.610128
2023-04-07,20.46994
2023-04-08,20.036449
2023-04-09,20.299465
2023-04-10,20.882357
2023-04-11,23.018827
2023-04-12,23.985306
2023-04-13,24.432308
2023-04-14,24.772722
2023-04-15,24.079378
2023-04-16,25.361927
2023-04-17,24.558846
2023-04-18,24.85269
2023-04-19,22.712835
2023-04-20,22.18144
2023-04-21,21.278135
2023-04-22,21.816288
2023-04-23,21.480139
2023-04-24,null
2023-04-25,21.489161
